Date,Open,High,Low,Close,Stock,putIV,dt
2020-12-09,100.0,100.75,94.75,95.65,DDOG,0.5318650329589845,
2020-12-10,94.51,103.77,93.92,101.53,DDOG,0.5318650329589845,
2020-12-11,99.57,100.96,96.36,98.98,DDOG,0.5318650329589845,
2020-12-14,100.0,103.43,99.62,102.27,DDOG,0.5318650329589845,
2020-12-15,103.08,105.63,99.9,101.23,DDOG,0.5318650329589845,
2020-12-16,101.53,105.0,101.3,104.55,DDOG,0.5318650329589845,
2020-12-17,105.53,109.85,105.13,108.7,DDOG,0.5318650329589845,
2020-12-18,109.24,109.61,107.03,107.72,DDOG,0.5318650329589845,
2020-12-21,105.97,107.17,103.34,106.46,DDOG,0.5318650329589845,
2020-12-22,107.96,111.08,106.85,111.07,DDOG,0.5318650329589845,
2020-12-23,110.71,111.49,107.4,107.44,DDOG,0.5318650329589845,
2020-12-07,14.76,27.63,14.55,27.04,PLAY,0.7251004052734374,
2020-12-08,24.78,25.98,24.63,25.37,PLAY,0.7251004052734374,
2020-12-09,25.55,26.16,25.03,25.63,PLAY,0.7251004052734374,
2020-12-10,25.0,25.77,24.92,25.73,PLAY,0.7251004052734374,
2020-12-11,25.5,26.19,24.34,25.02,PLAY,0.7251004052734374,
2020-12-14,25.63,25.94,23.96,24.07,PLAY,0.7251004052734374,
2020-12-15,24.36,26.87,24.3,26.81,PLAY,0.7251004052734374,
2020-12-16,26.25,26.9,25.51,26.15,PLAY,0.7251004052734374,
2020-12-17,25.77,28.31,25.5,28.19,PLAY,0.7251004052734374,
2020-12-18,27.78,28.67,27.24,27.78,PLAY,0.7251004052734374,
2020-12-21,26.5,28.31,26.17,28.0,PLAY,0.7251004052734374,
2020-12-22,28.19,28.8,27.4,28.55,PLAY,0.7251004052734374,
2020-12-23,28.77,29.89,28.77,29.14,PLAY,0.7251004052734374,
2020-12-07,77.75,158.2,75.7,155.71,U,0.8865367791748047,
2020-12-08,158.0,167.87,158.0,167.25,U,0.8865367791748047,
2020-12-09,169.8,170.55,149.12,152.0,U,0.8865367791748047,
2020-12-10,151.46,161.25,150.5,158.18,U,0.8865367791748047,
2020-12-11,158.0,159.47,151.62,152.5,U,0.8865367791748047,
2020-12-14,154.5,156.0,143.65,146.72,U,0.8865367791748047,
2020-12-15,150.0,150.01,142.33,144.58,U,0.8865367791748047,
2020-12-16,145.89,150.76,144.68,146.69,U,0.8865367791748047,
2020-12-17,154.16,156.99,148.55,151.27,U,0.8865367791748047,
2020-12-18,155.0,158.43,151.0,157.77,U,0.8865367791748047,
2020-12-21,158.0,165.7,155.1,165.37,U,0.8865367791748047,
2020-12-22,168.0,173.59,161.55,172.29,U,0.8865367791748047,
2020-12-23,174.89,174.94,165.01,167.95,U,0.8865367791748047,
2020-12-07,226.75,253.08,223.35,246.38,AMT,0.28552960571289054,
2020-12-08,223.27,224.77,222.18,223.61,AMT,0.28552960571289054,
2020-12-09,222.72,223.04,216.22,219.44,AMT,0.28552960571289054,
2020-12-10,220.21,221.93,218.48,219.41,AMT,0.28552960571289054,
2020-12-11,218.0,220.17,215.41,219.82,AMT,0.28552960571289054,
2020-12-14,220.97,222.43,216.4,216.72,AMT,0.28552960571289054,
2020-12-15,217.08,218.36,215.55,217.25,AMT,0.28552960571289054,
2020-12-16,218.28,219.8,215.68,219.62,AMT,0.28552960571289054,
2020-12-17,221.1,223.6,220.13,222.71,AMT,0.28552960571289054,
2020-12-18,222.18,223.23,219.84,221.52,AMT,0.28552960571289054,
2020-12-21,218.36,220.5,217.14,219.78,AMT,0.28552960571289054,
2020-12-22,219.29,220.85,218.27,220.49,AMT,0.28552960571289054,
2020-12-23,221.27,223.6,217.38,217.4,AMT,0.28552960571289054,
2020-12-07,101.02,146.66,100.61,146.07,MTCH,0.4493463269042969,
2020-12-08,146.56,147.4,144.03,145.42,MTCH,0.4493463269042969,
2020-12-09,146.63,148.65,142.66,143.52,MTCH,0.4493463269042969,
2020-12-10,143.15,148.09,141.64,147.32,MTCH,0.4493463269042969,
2020-12-11,146.81,148.5,144.76,148.11,MTCH,0.4493463269042969,
2020-12-14,149.6,150.55,144.65,144.81,MTCH,0.4493463269042969,
2020-12-15,146.5,151.18,145.65,150.84,MTCH,0.4493463269042969,
2020-12-16,152.75,154.9,151.61,153.9,MTCH,0.4493463269042969,
2020-12-17,155.0,159.53,148.39,148.75,MTCH,0.4493463269042969,
2020-12-18,150.93,157.22,150.0,155.07,MTCH,0.4493463269042969,
2020-12-21,152.26,155.53,148.68,154.15,MTCH,0.4493463269042969,
2020-12-22,153.91,158.4,153.29,156.12,MTCH,0.4493463269042969,
2020-12-23,157.57,157.17,153.16,153.39,MTCH,0.4493463269042969,
2020-12-07,47.68,71.11,46.27,69.6,SDGR,0.6911651977539064,
2020-12-08,67.47,67.5,63.8,67.24,SDGR,0.6911651977539064,
2020-12-09,66.63,69.57,65.83,66.21,SDGR,0.6911651977539064,
2020-12-10,65.0,68.3,64.5,67.93,SDGR,0.6911651977539064,
2020-12-11,67.15,74.45,67.0,71.81,SDGR,0.6911651977539064,
2020-12-14,72.97,75.23,71.5,72.03,SDGR,0.6911651977539064,
2020-12-15,72.03,74.3,71.68,74.26,SDGR,0.6911651977539064,
2020-12-16,74.3,77.86,73.46,77.48,SDGR,0.6911651977539064,
2020-12-17,77.48,79.07,74.92,78.35,SDGR,0.6911651977539064,
2020-12-18,79.19,81.31,78.12,79.86,SDGR,0.6911651977539064,
2020-12-21,77.7,83.14,77.1,82.71,SDGR,0.6911651977539064,
2020-12-22,83.45,85.68,81.75,83.41,SDGR,0.6911651977539064,
2020-12-23,83.24,86.37,82.0,84.4,SDGR,0.6911651977539064,
2020-12-07,34.7,67.82,34.65,66.89,RHP,0.0,
2020-12-08,63.43,66.22,63.42,65.93,RHP,0.0,
2020-12-09,66.66,69.14,66.43,66.97,RHP,0.0,
2020-12-10,66.08,68.17,65.47,68.16,RHP,0.0,
2020-12-11,67.32,68.71,65.07,65.98,RHP,0.0,
2020-12-14,66.52,66.96,62.8,63.19,RHP,0.0,
2020-12-15,63.94,64.22,62.46,64.06,RHP,0.0,
2020-12-16,63.93,64.61,62.86,63.86,RHP,0.0,
2020-12-17,64.03,64.3,62.17,63.13,RHP,0.0,
2020-12-18,62.56,63.27,61.09,61.47,RHP,0.0,
2020-12-21,60.08,63.04,59.0,61.83,RHP,0.0,
2020-12-22,61.78,62.49,60.83,62.35,RHP,0.0,
2020-12-23,63.0,65.53,63.0,64.85,RHP,0.0,
2020-12-07,92.05,123.5,91.38,123.32,JPM,0.3347234497070312,
2020-12-08,121.04,122.33,120.76,122.0,JPM,0.3347234497070312,
2020-12-09,123.17,123.3,120.44,121.05,JPM,0.3347234497070312,
2020-12-10,119.99,120.78,119.56,120.27,JPM,0.3347234497070312,
2020-12-11,118.94,120.02,118.37,119.56,JPM,0.3347234497070312,
2020-12-14,121.34,121.42,118.11,118.3,JPM,0.3347234497070312,
2020-12-15,119.29,120.9,118.62,120.32,JPM,0.3347234497070312,
2020-12-16,120.3,121.08,119.86,120.67,JPM,0.3347234497070312,
2020-12-17,121.26,121.45,119.58,119.67,JPM,0.3347234497070312,
2020-12-18,119.14,119.88,118.27,119.08,JPM,0.3347234497070312,
2020-12-21,123.17,125.0,121.09,123.55,JPM,0.3347234497070312,
2020-12-22,123.39,123.52,121.61,121.67,JPM,0.3347234497070312,
2020-12-23,122.78,126.52,122.35,125.07,JPM,0.3347234497070312,
2020-12-07,15.5,33.87,14.92,33.8,SPCE,0.726565234375,
2020-12-08,33.07,33.69,31.61,33.39,SPCE,0.726565234375,
2020-12-09,34.0,35.82,30.51,32.13,SPCE,0.726565234375,
2020-12-10,30.23,32.6,29.61,32.18,SPCE,0.726565234375,
2020-12-11,31.95,34.6,31.86,32.04,SPCE,0.726565234375,
2020-12-14,27.11,28.83,26.38,26.47,SPCE,0.726565234375,
2020-12-15,26.91,27.05,24.38,24.51,SPCE,0.726565234375,
2020-12-16,24.98,26.87,24.51,25.86,SPCE,0.726565234375,
2020-12-17,25.65,26.15,24.7,25.5,SPCE,0.726565234375,
2020-12-18,24.0,25.33,23.78,23.84,SPCE,0.726565234375,
2020-12-21,24.17,25.31,23.92,24.8,SPCE,0.726565234375,
2020-12-22,25.42,25.94,24.35,25.47,SPCE,0.726565234375,
2020-12-23,25.55,27.44,25.23,26.82,SPCE,0.726565234375,
2020-12-07,154.78,184.7,151.0,183.39,TTWO,0.3319158605957031,
2020-12-08,184.41,186.73,182.44,183.6,TTWO,0.3319158605957031,
2020-12-09,181.25,185.14,181.0,183.68,TTWO,0.3319158605957031,
2020-12-10,182.83,188.54,182.35,187.82,TTWO,0.3319158605957031,
2020-12-11,188.19,191.0,186.84,190.21,TTWO,0.3319158605957031,
2020-12-14,193.38,203.69,193.0,195.2,TTWO,0.3319158605957031,
2020-12-15,195.99,197.19,193.63,194.7,TTWO,0.3319158605957031,
2020-12-16,194.54,197.88,193.75,195.12,TTWO,0.3319158605957031,
2020-12-17,197.01,197.45,191.76,197.4,TTWO,0.3319158605957031,
2020-12-18,197.99,205.84,197.4,203.39,TTWO,0.3319158605957031,
2020-12-21,203.96,204.42,198.28,201.77,TTWO,0.3319158605957031,
2020-12-22,202.74,204.16,200.58,201.86,TTWO,0.3319158605957031,
2020-12-23,202.8,203.44,199.93,201.82,TTWO,0.3319158605957031,
2020-12-07,315.01,420.0,305.63,418.0,DXCM,0.5086719055175781,
2020-12-08,338.45,348.28,333.33,348.16,DXCM,0.5086719055175781,
2020-12-09,347.81,349.5,329.6,333.39,DXCM,0.5086719055175781,
2020-12-10,332.0,349.43,330.09,347.19,DXCM,0.5086719055175781,
2020-12-11,342.45,351.5,341.74,347.71,DXCM,0.5086719055175781,
2020-12-14,349.15,358.94,348.04,353.59,DXCM,0.5086719055175781,
2020-12-15,356.65,357.38,345.0,354.21,DXCM,0.5086719055175781,
2020-12-16,352.2,356.82,348.88,352.35,DXCM,0.5086719055175781,
2020-12-17,355.37,359.55,352.54,357.91,DXCM,0.5086719055175781,
2020-12-18,361.46,365.5,353.48,358.57,DXCM,0.5086719055175781,
2020-12-21,352.67,354.93,346.64,348.85,DXCM,0.5086719055175781,
2020-12-22,348.95,354.25,345.43,354.23,DXCM,0.5086719055175781,
2020-12-23,357.17,364.99,355.98,355.99,DXCM,0.5086719055175781,
2020-12-07,17.01,27.77,16.89,27.73,VXX,0.92773509765625,
2020-12-08,17.32,17.34,16.59,16.59,VXX,0.92773509765625,
2020-12-09,16.41,17.35,16.28,17.2,VXX,0.92773509765625,
2020-12-10,17.34,17.47,16.89,17.36,VXX,0.92773509765625,
2020-12-11,17.79,18.48,17.52,18.0,VXX,0.92773509765625,
2020-12-14,17.42,18.48,17.26,18.41,VXX,0.92773509765625,
2020-12-15,17.99,18.2,17.54,17.56,VXX,0.92773509765625,
2020-12-16,17.52,17.71,16.97,16.99,VXX,0.92773509765625,
2020-12-17,17.02,17.12,16.62,16.75,VXX,0.92773509765625,
2020-12-18,16.88,17.57,16.87,17.08,VXX,0.92773509765625,
2020-12-21,18.78,19.47,18.06,18.44,VXX,0.92773509765625,
2020-12-22,18.23,18.48,18.01,18.11,VXX,0.92773509765625,
2020-12-23,17.72,17.76,17.06,17.38,VXX,0.92773509765625,
2020-12-07,30.34,41.77,28.45,40.35,TWOU,0.6613803393554689,
2020-12-08,32.44,32.94,32.16,32.65,TWOU,0.6613803393554689,
2020-12-09,33.0,34.05,32.6,32.66,TWOU,0.6613803393554689,
2020-12-10,32.28,34.44,31.98,34.26,TWOU,0.6613803393554689,
2020-12-11,34.29,35.17,33.15,33.75,TWOU,0.6613803393554689,
2020-12-14,34.0,37.5,34.0,36.83,TWOU,0.6613803393554689,
2020-12-15,36.63,37.0,35.55,35.88,TWOU,0.6613803393554689,
2020-12-16,36.09,36.87,35.88,36.4,TWOU,0.6613803393554689,
2020-12-17,36.89,38.26,36.54,37.49,TWOU,0.6613803393554689,
2020-12-18,37.73,39.13,37.63,38.97,TWOU,0.6613803393554689,
2020-12-21,38.14,41.2,37.94,40.05,TWOU,0.6613803393554689,
2020-12-22,40.19,42.58,40.06,41.78,TWOU,0.6613803393554689,
2020-12-23,41.99,43.71,41.79,42.57,TWOU,0.6613803393554689,
2020-12-07,23.43,38.36,23.07,38.23,RDS-A,0.0,
2020-12-08,37.29,37.81,37.21,37.39,RDS-A,0.0,
2020-12-09,38.14,38.33,37.11,37.58,RDS-A,0.0,
2020-12-10,37.72,38.87,37.62,38.42,RDS-A,0.0,
2020-12-11,37.95,37.97,37.16,37.81,RDS-A,0.0,
2020-12-14,37.34,37.62,36.38,36.42,RDS-A,0.0,
2020-12-15,36.9,37.64,36.62,37.58,RDS-A,0.0,
2020-12-16,37.6,38.08,37.32,37.83,RDS-A,0.0,
2020-12-17,38.05,38.34,37.87,38.1,RDS-A,0.0,
2020-12-18,37.88,38.01,37.16,37.3,RDS-A,0.0,
2020-12-21,34.96,35.79,34.71,35.54,RDS-A,0.0,
2020-12-22,35.35,35.47,34.88,34.94,RDS-A,0.0,
2020-12-23,35.88,36.51,35.85,35.94,RDS-A,0.0,
2020-12-07,255.0,319.32,252.55,317.14,BABA,0.34003345520019534,
2020-12-08,265.2,268.4,263.87,266.09,BABA,0.34003345520019534,
2020-12-09,267.56,267.91,263.1,263.8,BABA,0.34003345520019534,
2020-12-10,261.99,266.09,261.2,264.87,BABA,0.34003345520019534,
2020-12-11,264.29,265.32,262.5,264.54,BABA,0.34003345520019534,
2020-12-14,260.32,260.86,256.03,256.03,BABA,0.34003345520019534,
2020-12-15,255.34,255.68,252.3,255.11,BABA,0.34003345520019534,
2020-12-16,257.74,263.18,257.04,261.89,BABA,0.34003345520019534,
2020-12-17,264.7,264.85,260.2,264.43,BABA,0.34003345520019534,
2020-12-18,263.9,264.9,259.2,260.0,BABA,0.34003345520019534,
2020-12-21,255.17,260.46,254.5,260.43,BABA,0.34003345520019534,
2020-12-22,257.87,258.34,255.41,255.83,BABA,0.34003345520019534,
2020-12-23,255.5,257.35,252.53,256.18,BABA,0.34003345520019534,
2020-12-07,27.2,41.5,27.01,39.05,EDIT,1.4694850744628907,
2020-12-08,40.36,43.65,38.72,43.18,EDIT,1.4694850744628907,
2020-12-09,43.5,55.05,43.38,50.58,EDIT,1.4694850744628907,
2020-12-10,58.24,67.27,56.52,66.84,EDIT,1.4694850744628907,
2020-12-11,65.17,65.41,57.21,61.92,EDIT,1.4694850744628907,
2020-12-14,60.15,67.68,59.8,61.49,EDIT,1.4694850744628907,
2020-12-15,63.01,65.22,62.06,64.93,EDIT,1.4694850744628907,
2020-12-16,64.98,66.0,63.25,63.99,EDIT,1.4694850744628907,
2020-12-17,64.0,65.25,60.9,62.71,EDIT,1.4694850744628907,
2020-12-18,63.0,64.66,62.26,64.41,EDIT,1.4694850744628907,
2020-12-21,63.8,96.45,62.32,83.66,EDIT,1.4694850744628907,
2020-12-22,89.8,89.89,79.0,81.06,EDIT,1.4694850744628907,
2020-12-23,80.8,84.39,75.1,81.6,EDIT,1.4694850744628907,
2020-12-07,81.0,163.56,79.31,149.72,CRSP,0.8927012683105469,
2020-12-08,149.99,151.6,140.51,146.47,CRSP,0.8927012683105469,
2020-12-09,146.33,157.9,144.4,146.63,CRSP,0.8927012683105469,
2020-12-10,145.74,156.7,140.21,154.26,CRSP,0.8927012683105469,
2020-12-11,154.18,156.4,145.31,148.41,CRSP,0.8927012683105469,
2020-12-14,153.51,159.95,150.02,150.06,CRSP,0.8927012683105469,
2020-12-15,154.6,154.85,144.19,149.97,CRSP,0.8927012683105469,
2020-12-16,150.26,151.62,146.58,146.61,CRSP,0.8927012683105469,
2020-12-17,148.5,152.49,146.25,149.13,CRSP,0.8927012683105469,
2020-12-18,150.25,151.87,147.0,148.61,CRSP,0.8927012683105469,
2020-12-21,148.19,176.99,146.6,166.84,CRSP,0.8927012683105469,
2020-12-22,174.99,176.98,167.43,170.08,CRSP,0.8927012683105469,
2020-12-23,176.56,178.01,168.31,173.23,CRSP,0.8927012683105469,
2020-12-07,19.26,49.68,18.81,46.59,NTLA,1.1064497802734377,
2020-12-08,46.63,49.22,44.52,47.26,NTLA,1.1064497802734377,
2020-12-09,47.36,52.5,47.34,48.71,NTLA,1.1064497802734377,
2020-12-10,48.78,56.36,48.51,55.86,NTLA,1.1064497802734377,
2020-12-11,55.0,55.59,50.8,53.26,NTLA,1.1064497802734377,
2020-12-14,55.25,56.99,51.5,52.1,NTLA,1.1064497802734377,
2020-12-15,53.44,54.86,52.32,53.63,NTLA,1.1064497802734377,
2020-12-16,53.93,54.35,50.93,53.37,NTLA,1.1064497802734377,
2020-12-17,53.18,54.9,52.0,54.52,NTLA,1.1064497802734377,
2020-12-18,55.03,56.44,53.69,55.41,NTLA,1.1064497802734377,
2020-12-21,54.3,68.84,53.49,62.73,NTLA,1.1064497802734377,
2020-12-22,63.58,68.45,63.27,63.53,NTLA,1.1064497802734377,
2020-12-23,64.35,67.39,60.28,63.35,NTLA,1.1064497802734377,
2020-12-07,22.88,69.11,22.13,67.68,BEAM,1.1720012103271484,
2020-12-08,67.8,76.5,66.58,75.26,BEAM,1.1720012103271484,
2020-12-09,70.63,74.58,68.89,72.84,BEAM,1.1720012103271484,
2020-12-10,71.79,82.55,71.02,77.5,BEAM,1.1720012103271484,
2020-12-11,76.92,78.6,73.26,78.35,BEAM,1.1720012103271484,
2020-12-14,79.21,84.87,78.0,83.91,BEAM,1.1720012103271484,
2020-12-15,85.51,86.45,76.77,77.7,BEAM,1.1720012103271484,
2020-12-16,79.07,79.79,66.15,72.15,BEAM,1.1720012103271484,
2020-12-17,71.86,73.89,69.0,72.1,BEAM,1.1720012103271484,
2020-12-18,73.2,77.37,71.56,72.35,BEAM,1.1720012103271484,
2020-12-21,71.0,91.94,67.54,89.14,BEAM,1.1720012103271484,
2020-12-22,100.65,100.65,81.0,88.52,BEAM,1.1720012103271484,
2020-12-23,88.79,92.22,83.09,90.65,BEAM,1.1720012103271484,
2020-12-07,10.37,14.5,9.85,14.05,DMTK,1.9462893310546878,
2020-12-08,11.86,12.13,11.5,11.82,DMTK,1.9462893310546878,
2020-12-09,11.93,12.0,11.31,11.72,DMTK,1.9462893310546878,
2020-12-10,11.77,11.84,11.25,11.45,DMTK,1.9462893310546878,
2020-12-11,12.2,12.35,11.42,11.49,DMTK,1.9462893310546878,
2020-12-14,12.41,14.49,12.41,13.95,DMTK,1.9462893310546878,
2020-12-15,13.9,14.42,13.15,13.62,DMTK,1.9462893310546878,
2020-12-16,13.79,14.06,13.07,13.51,DMTK,1.9462893310546878,
2020-12-17,13.38,14.5,13.17,14.3,DMTK,1.9462893310546878,
2020-12-18,16.55,17.73,15.45,15.49,DMTK,1.9462893310546878,
2020-12-21,15.34,17.73,15.31,17.25,DMTK,1.9462893310546878,
2020-12-22,18.04,21.26,17.7,20.66,DMTK,1.9462893310546878,
2020-12-23,20.7,27.4,20.12,23.4,DMTK,1.9462893310546878,
2020-12-02,6.17,19.96,6.07,19.47,MGNI,1.0161182006835938,
2020-12-03,18.93,20.35,18.64,20.13,MGNI,1.0161182006835938,
2020-12-04,20.53,21.28,20.31,21.07,MGNI,1.0161182006835938,
2020-12-07,21.71,21.87,20.15,20.5,MGNI,1.0161182006835938,
2020-12-08,20.01,20.47,18.55,19.39,MGNI,1.0161182006835938,
2020-12-09,19.48,19.76,17.81,18.56,MGNI,1.0161182006835938,
2020-12-10,18.19,19.67,17.82,19.47,MGNI,1.0161182006835938,
2020-12-11,19.5,20.72,19.21,19.42,MGNI,1.0161182006835938,
2020-12-14,19.68,19.81,18.61,18.75,MGNI,1.0161182006835938,
2020-12-15,18.92,19.38,18.51,18.55,MGNI,1.0161182006835938,
2020-12-16,18.7,19.67,17.94,19.66,MGNI,1.0161182006835938,
2020-12-17,19.79,20.32,19.43,19.89,MGNI,1.0161182006835938,
2020-12-23,31.8,32.98,29.51,31.71,MGNI,1.0161182006835938,
2020-12-07,13.9,23.5,13.7,23.45,SLB,0.5127001855468749,
2020-12-08,22.5,23.3,22.44,23.23,SLB,0.5127001855468749,
2020-12-09,23.3,23.79,22.97,23.37,SLB,0.5127001855468749,
2020-12-10,22.47,23.89,22.22,23.38,SLB,0.5127001855468749,
2020-12-11,23.13,23.19,22.48,22.94,SLB,0.5127001855468749,
2020-12-14,23.31,23.4,21.99,22.18,SLB,0.5127001855468749,
2020-12-15,22.46,23.07,22.24,22.97,SLB,0.5127001855468749,
2020-12-16,22.92,23.07,22.45,22.84,SLB,0.5127001855468749,
2020-12-17,22.99,23.12,22.66,22.93,SLB,0.5127001855468749,
2020-12-18,22.85,22.96,22.24,22.31,SLB,0.5127001855468749,
2020-12-21,21.41,21.98,21.08,21.78,SLB,0.5127001855468749,
2020-12-22,21.78,21.82,21.24,21.36,SLB,0.5127001855468749,
2020-12-23,21.5,22.27,21.45,21.92,SLB,0.5127001855468749,
2020-12-07,9.99,17.16,9.98,16.25,XL,0.0,
2020-12-08,16.0,16.3,15.02,15.72,XL,0.0,
2020-12-09,18.23,18.38,16.31,17.18,XL,0.0,
2020-12-10,16.25,17.5,16.05,17.16,XL,0.0,
2020-12-11,16.9,17.24,15.39,16.19,XL,0.0,
2020-12-14,16.45,16.48,15.11,15.6,XL,0.0,
2020-12-15,15.52,15.54,14.2,14.29,XL,0.0,
2020-12-16,14.43,15.5,14.3,15.05,XL,0.0,
2020-12-17,14.81,15.36,14.56,15.36,XL,0.0,
2020-12-18,15.46,15.94,14.95,15.32,XL,0.0,
2020-12-21,18.56,19.8,18.0,19.54,XL,0.0,
2020-12-22,18.89,19.3,17.25,17.52,XL,0.0,
2020-12-23,18.89,34.61,18.81,32.59,XL,0.0,
2020-12-07,11.08,18.6,10.5,17.84,SKLZ,1.2480506347656248,
2020-12-08,18.29,20.4,18.02,19.59,SKLZ,1.2480506347656248,
2020-12-09,19.53,20.48,17.17,18.85,SKLZ,1.2480506347656248,
2020-12-10,19.52,21.27,19.1,19.75,SKLZ,1.2480506347656248,
2020-12-11,19.72,19.75,18.07,19.5,SKLZ,1.2480506347656248,
2020-12-14,19.35,20.43,18.62,19.19,SKLZ,1.2480506347656248,
2020-12-15,18.95,19.35,17.28,18.0,SKLZ,1.2480506347656248,
2020-12-16,18.2,19.74,17.1,17.68,SKLZ,1.2480506347656248,
2020-12-17,17.89,22.8,16.5,22.73,SKLZ,1.2480506347656248,
2020-12-18,22.85,23.87,20.06,20.92,SKLZ,1.2480506347656248,
2020-12-21,20.57,21.68,19.23,19.76,SKLZ,1.2480506347656248,
2020-12-22,20.21,21.6,19.44,19.98,SKLZ,1.2480506347656248,
2020-12-23,20.78,20.87,19.39,19.57,SKLZ,1.2480506347656248,
